HPO,freq_base,base.IC,freq_prop,prop.IC,def
HP:0030046,0,0,0,0,Hypoglycosylation of alpha-dystroglycan
HP:0030047,0,0,0,0,Abnormality of lateral ventricle
HP:0030048,0,0,0,0,Colpocephaly
HP:0030049,0,0,0,0,Brain abscess
HP:0030050,0,0,0,0,Narcolepsy
HP:0030051,0.002577319587628866,8.599912842187127,0.002577319587628866,8.599912842187127,Tip-toe gait
HP:0030052,0,0,0,0,Inguinal freckling
HP:0030053,0,0,0,0,Stiff skin
HP:0030054,0,0,0,0,Perifollicular fibrosis
HP:0030055,0,0,0,0,Hyperconvex toenail
HP:0030056,0,0,0,0,Uncombable hair
HP:0030057,0,0,0,0,Autoimmune antibody positivity
HP:0030058,0,0,0,0,Sickled erythrocytes
HP:0030059,0,0,0,0,Mitochondrial depletion
HP:0030060,0,0,0,0,Nervous tissue neoplasm
HP:0030061,0,0,0,0,Neuroectodermal neoplasm
HP:0030062,0,0,0,0,Craniopharyngioma
HP:0030063,0,0,0,0,Neuroepithelial neoplasm
HP:0030064,0,0,0,0,Neurocytoma
HP:0030065,0,0,0,0,Primitive neuroectodermal tumor
HP:0030066,0,0,0,0,Ependymoblastoma
HP:0030067,0,0,0,0,Peripheral primitive neuroectodermal neoplasm
HP:0030068,0,0,0,0,Olfactory esthesioneuroblastoma
HP:0030069,0,0,0,0,Primary central nervous system lymphoma
HP:0030070,0,0,0,0,Central primitive neuroectodermal tumor
HP:0030071,0,0,0,0,Medulloepithelioma
HP:0030072,0,0,0,0,Paranasal sinus neoplasm
HP:0030074,0,0,0,0,Chemodectoma
HP:0030075,0,0,0,0,Ductal carcinoma in situ
HP:0030076,0,0,0,0,Lobular carcinoma in situ
HP:0030077,0,0,0,0,Bronchial neoplasm
HP:0030078,0,0,0,0,Lung adenocarcinoma
HP:0030079,0,0,0,0,Cervix cancer
HP:0030080,0,0,0,0,Burkitt lymphoma
HP:0030081,0,0,0,0,Punctate periventricular T2 hyperintense foci
HP:0030082,0,0,0.002577319587628866,8.599912842187127,Abnormal drinking behavior
HP:0030083,0,0,0,0,Salt craving
HP:0030084,0.005154639175257732,7.599912842187128,0.005154639175257732,7.599912842187128,Clinodactyly
HP:0030085,0,0,0,0,Abnormal CSF lactate level
HP:0030086,0,0,0,0,Reduced CSF lactate
HP:0030087,0,0,0,0,Abnormal serum testosterone level
HP:0030088,0,0,0,0,Increased serum testosterone level
HP:0030089,0,0,0,0,Abnormal muscle fiber protein expression
HP:0030090,0,0,0,0,Abnormal muscle fiber merosin expression
HP:0030091,0,0,0,0,Absent muscle fiber merosin
HP:0030092,0,0,0,0,Reduced muscle fiber merosin
HP:0030093,0,0,0,0,Abnormal muscle fiber laminin beta 1
HP:0030094,0,0,0,0,Reduced muscle fiber laminin beta 1
HP:0030095,0,0,0,0,Reduced muscle collagen VI
HP:0030096,0,0,0,0,Abnormal muscle fiber dystrophin expression
HP:0030097,0,0,0,0,Absent muscle dystrophin expression
HP:0030098,0,0,0,0,Reduced muscle dystrophin expression
HP:0030099,0,0,0,0,Reduced muscle fiber alpha dystroglycan
HP:0030100,0,0,0,0,Abnormal muscle fiber alpha sarcoglycan
HP:0030101,0,0,0,0,Absent muscle fiber alpha sarcoglycan
HP:0030102,0,0,0,0,Reduced muscle fiber alpha sarcoglycan
HP:0030103,0,0,0,0,Abnormal muscle fiber beta sarcoglycan
HP:0030104,0,0,0,0,Abnormal muscle fiber gamma sarcoglycan
HP:0030105,0,0,0,0,Abnormal muscle fiber delta sarcoglycan
HP:0030106,0,0,0,0,Absent muscle fiber beta sarcoglycan
HP:0030107,0,0,0,0,Reduced muscle fiber beta sarcoglycan
HP:0030108,0,0,0,0,Reduced muscle fiber gamma sarcoglycan
HP:0030109,0,0,0,0,Absent muscle fiber gamma sarcoglycan
HP:0030110,0,0,0,0,Absent muscle fiber delta sarcoglycan
HP:0030111,0,0,0,0,Reduced muscle fiber delta sarcoglycan
HP:0030112,0,0,0,0,Abnormal muscle fiber alpha dystroglycan
HP:0030113,0,0,0,0,Abnormal muscle fiber dysferlin
HP:0030114,0,0,0,0,Absent muscle fiber dysferlin
HP:0030115,0,0,0,0,Reduced muscle fiber dysferlin
HP:0030116,0,0,0,0,Abnormal muscle fiber emerin
HP:0030117,0,0,0,0,Absent muscle fiber emerin
HP:0030118,0,0,0,0,Reduced muscle fiber emerin
HP:0030119,0,0,0,0,Abnormal muscle fiber calpain-3
HP:0030120,0,0,0,0,Absent muscle fiber calpain-3
HP:0030121,0,0,0,0,Reduced muscle fiber calpain-3
HP:0030122,0,0,0,0,Reduced muscle fiber perlecan
HP:0030123,0,0,0,0,Abnormal muscle fiber lamin A/C
HP:0030124,0,0,0,0,Reduced muscle fiber lamin A/C
HP:0030125,0,0,0,0,Sacralization of the fifth lumbar vertebra
HP:0030126,0,0,0,0,Abnormality of the endometrium
HP:0030127,0,0,0,0,Endometriosis
HP:0030129,0,0,0,0,Impaired ristocetin cofactor assay activity
HP:0030130,0,0,0,0,Impaired von Willibrand factor collagen binding activity
HP:0030131,0,0,0,0,Abnormal von Willebrand factor multimer distribution
HP:0030132,0,0,0,0,Absence of large von Willibrand factor multimers
HP:0030133,0,0,0,0,Abnormal presence of ultra-large von Willebrand factor multimers
HP:0030134,0,0,0,0,Total absence von Willebrand factor multimers
HP:0030135,0,0,0,0,Absence of intermediate von Willibrand factor multimers
HP:0030136,0,0,0,0,Enhanced ristocetin cofactor assay activity
HP:0030137,0,0,0,0,Prolonged bleeding following circumcision
HP:0030138,0,0,0,0,Excessive bleeding from superficial cuts
HP:0030139,0,0,0,0,Excessive bleeding after a venipuncture
HP:0030140,0,0,0,0,Oral cavity bleeding
HP:0030141,0,0,0,0,Abnormality of the posterior hairline
HP:0030142,0,0,0,0,Abnormal bowel sounds
HP:0030143,0,0,0,0,Hyperactive bowel sounds
HP:0030144,0,0,0,0,Hypoactive bowel sounds
HP:0030145,0,0,0,0,Lack of bowel sounds
HP:0030146,0,0,0,0,Abnormal liver parenchyma morphology
HP:0030147,0.005154639175257732,7.599912842187128,0.005154639175257732,7.599912842187128,Truncal titubation
HP:0030148,0,0,0,0,Heart murmur
HP:0030149,0,0,0,0,Cardiogenic shock
HP:0030150,0,0,0,0,Plasmacytosis
HP:0030151,0,0,0,0,Cholangitis
HP:0030153,0,0,0,0,Cholangiocarcinoma
HP:0030154,0,0,0,0,Gallbladder perforation
HP:0030155,0,0,0,0,Scrotal pain
HP:0030156,0,0,0,0,Bence Jones Proteinuria
HP:0030157,0,0,0,0,Flank pain
HP:0030158,0,0,0,0,Cervical ectropion
HP:0030159,0,0,0,0,Cervical polyp
HP:0030160,0,0,0,0,Cervicitis
HP:0030161,0,0,0,0,Vaginal pruritus
HP:0030162,0,0,0,0,Glomerulomegaly
HP:0030163,0,0,0.002577319587628866,8.599912842187127,Abnormal vascular physiology
HP:0030164,0,0,0,0,Jaw claudication
HP:0030165,0,0,0,0,Temporal artery tortuosity
HP:0030166,0,0,0,0,Night sweats
HP:0030167,0,0,0,0,Antimitochondrial antibody positivity
HP:0030168,0,0,0,0,Dilated superficial abdominal veins
HP:0030169,0,0,0,0,Gastric varix
HP:0030170,0,0,0,0,Cystic artery pseudoaneurysm
HP:0030171,0,0,0,0,Perirenal hematoma
HP:0030172,0,0,0,0,Peripheral amyelination
HP:0030173,0,0,0,0,Peripheral hypermyelination
HP:0030174,0,0,0,0,Increased peripheral myelin thickness
HP:0030175,0,0,0,0,Myelin tomacula
HP:0030176,0,0,0,0,Asymmetric peripheral demyelination
HP:0030177,0,0,0,0,Abnormality of peripheral nervous system electrophysiology
HP:0030178,0,0,0.615979381443299,0.6990460342063791,Abnormality of central nervous system electrophysiology
HP:0030179,0,0,0,0,Abnormal peripheral action potential amplitude
HP:0030180,0,0,0,0,Oppenheim reflex
HP:0030181,0,0,0,0,Gordon reflex
HP:0030182,0.002577319587628866,8.599912842187127,0.01288659793814433,6.277984747299765,Tetraplegia/tetraparesis
HP:0030183,0,0,0,0,Impaired visually enhanced vestibulo-ocular reflex
HP:0030185,0,0,0,0,Isometric tremor
HP:0030186,0.002577319587628866,8.599912842187127,0.03865979381443299,4.693022246578609,Kinetic tremor
HP:0030187,0.002577319587628866,8.599912842187127,0.015463917525773196,6.014950341465972,Titubation
HP:0030188,0,0,0.03350515463917526,4.899473124046035,Tremor by anatomical site
HP:0030190,0,0,0,0,Oral motor hypotonia
HP:0030191,0,0,0,0,Abnormal peripheral nervous system synaptic transmission
HP:0030192,0,0,0,0,Fatigable weakness of bulbar muscles
HP:0030193,0,0,0,0,Fatigable weakness of chewing muscles
HP:0030194,0,0,0,0,Fatigable weakness of speech muscles
HP:0030195,0,0,0,0,Fatigable weakness of swallowing muscles
HP:0030196,0,0,0,0,Fatigable weakness of respiratory muscles
HP:0030197,0,0,0,0,Fatigable weakness of skeletal muscles
HP:0030198,0,0,0,0,Fatigable weakness of distal limb muscles
HP:0030199,0,0,0,0,Fatigable weakness of neck muscles
HP:0030200,0,0,0,0,Fatiguable weakness of proximal limb muscles
HP:0030201,0,0,0,0,Response to drugs acting on neuromuscular transmission
HP:0030202,0,0,0,0,Favorable response of weakness to acetylcholine esterase inhibitors
HP:0030203,0,0,0,0,Unfavorable response of muscle weakness to acetylcholine esterase inhibitors
HP:0030205,0,0,0,0,Increased jitter at single fibre EMG
HP:0030206,0,0,0,0,EMG: incremental response of compound muscle action potential to repetitive nerve stimulation
HP:0030207,0,0,0,0,Paradoxical respiration
HP:0030208,0,0,0,0,Acetylcholine receptor antibody positivity
HP:0030209,0,0,0,0,Calcium channel antibody positivity
HP:0030210,0,0,0,0,Muscle specific kinase antibody positivity
HP:0030211,0,0,0,0,Slow pupillary light response
HP:0030212,0,0,0,0,Collectionism
HP:0030213,0,0,0,0,Emotional blunting
HP:0030214,0,0,0,0,Hypersexuality
HP:0030215,0,0,0,0,Inappropriate crying
HP:0030216,0,0,0,0,Inertia
HP:0030217,0,0,0,0,Limb apraxia
HP:0030218,0,0,0,0,Punding
HP:0030219,0,0,0,0,Semantic dementia
HP:0030220,0,0,0,0,Socially inappropriate behavior
HP:0030221,0,0,0,0,Sweet craving
HP:0030222,0,0,0,0,Visual agnosia
HP:0030223,0,0,0,0,Perseveration
HP:0030224,0,0,0,0,Abnormal muscle fiber desmin
HP:0030225,0,0,0,0,Accumulation of muscle fiber desmin
HP:0030226,0,0,0,0,Abnormal muscle fiber myotilin
HP:0030227,0,0,0,0,Accumulation of muscle fiber myotilin
HP:0030228,0,0,0,0,Abnormal muscle fiber valosin-containing protein
HP:0030229,0,0,0,0,Accumulation of muscle fiber valosin-containing protein
HP:0030230,0,0,0,0,Central core regions in muscle fibers
HP:0030231,0,0,0,0,Glycogen accumulation in muscle fiber lysosomes
HP:0030232,0,0,0,0,Increased sarcoplasmic glycogen
HP:0030233,0,0,0,0,Bethlem sign
HP:0030234,0,0,0,0,Highly elevated creatine phosphokinase
HP:0030235,0,0,0,0,Extremely elevated creatine phosphokinase
HP:0030236,0,0,0.002577319587628866,8.599912842187127,Abnormality of muscle size
HP:0030237,0,0,0,0,Hand muscle weakness
HP:0030239,0,0,0,0,Hypoplasia of the upper arm musculature
HP:0030241,0,0,0,0,Hypoplasia of deltoid muscle
HP:0030242,0,0,0,0,Portal vein thrombosis
HP:0030243,0,0,0,0,Hepatic vein thrombosis
HP:0030244,0,0,0,0,Maternal fever in pregnancy
HP:0030245,0,0,0,0,Intrapartum fever
HP:0030246,0,0,0,0,Maternal first trimester fever
HP:0030247,0,0,0,0,Splanchnic vein thrombosis
HP:0030248,0,0,0,0,Mesenteric venous thrombosis
HP:0030249,0,0,0,0,Enanthema
HP:0030250,0,0,0,0,Pulmonary granulomatosis
HP:0030251,0,0,0,0,Absence of memory B cells
HP:0030252,0,0,0,0,Absence of mature B cells
HP:0030253,0,0,0,0,Defective T cell proliferation
HP:0030254,0,0,0,0,Nail bed hemorrhage
HP:0030255,0,0,0,0,Large intestinal polyposis
HP:0030256,0,0,0,0,Small intestinal polyposis
HP:0030257,0,0,0,0,Freckled genitalia
HP:0030258,0,0,0,0,Hyperpigmented genitalia
HP:0030259,0,0,0,0,Hypopigmented genitalia
HP:0030260,0,0,0,0,Microphallus
HP:0030261,0,0,0,0,Absent penis
HP:0030262,0,0,0,0,Narrow penis
HP:0030263,0,0,0,0,Torsion of the penis
HP:0030264,0,0,0,0,Webbed penis
HP:0030265,0,0,0,0,Wide penis
HP:0030266,0,0,0,0,Abnormality of the sacroiliac notch
HP:0030267,0,0,0,0,Calcification of the interosseus membrane of the forearm
HP:0030268,0,0,0,0,Hyperplastic callus formation
HP:0030269,0,0,0,0,Increased serum insulin-like growth factor 1
HP:0030270,0,0,0,0,Elevated red cell adenosine deaminase activity
HP:0030271,0,0,0,0,"Reduced erythrocyte 2,3-diphosphoglycerate concentration"
HP:0030272,0,0,0,0,Abnormal erythrocyte enzyme activity
HP:0030273,0,0,0,0,Reduced red cell adenosine deaminase activity
HP:0030274,0,0,0,0,Accessory scrotum
HP:0030275,0,0,0,0,Ectopic scrotum
HP:0030276,0,0,0,0,Small scrotum
HP:0030277,0,0,0,0,Abnormal vertebral pedicle morphology
HP:0030278,0,0,0,0,Hypoplastic vertebral pedicle
HP:0030279,0,0,0,0,Hypoplastic L5 vertebral pedicle
HP:0030280,0,0,0,0,Rib gap
HP:0030281,0,0,0,0,Cervical C3/C4 vertebral fusion
HP:0030282,0,0,0,0,Posterior rib gap
HP:0030283,0,0,0,0,Partial absence of the septum pellucidum
HP:0030284,0,0,0,0,Triangular tongue
HP:0030285,0,0,0,0,Splayed superior cerebellar peduncle
HP:0030286,0,0,0,0,Atrophic superior cerebellar peduncle
HP:0030289,0,0,0,0,Flattened femoral epiphysis
HP:0030290,0,0,0,0,Unossified sacrum
HP:0030291,0,0,0,0,Lower-limb metaphyseal irregularity
HP:0030292,0,0,0,0,Tibial metaphyseal irregularity
HP:0030293,0,0,0,0,Fibular metaphyseal irregularity
HP:0030294,0,0,0,0,Metaphyseal chondromatosis of tibia
HP:0030295,0,0,0,0,Metaphyseal chondromatosis of femur
HP:0030296,0,0,0,0,Metaphyseal chondromatosis of radius
HP:0030297,0,0,0,0,Metaphyseal chondromatosis of ulna
HP:0030298,0,0,0,0,Metaphyseal chondromatosis of humerus
HP:0030299,0,0,0,0,Distal femoral metaphyseal abnormality
HP:0030300,0,0,0,0,10 pairs of ribs
HP:0030301,0,0,0,0,Abnormality of the anterior commissure
HP:0030302,0,0,0,0,Agenesis of the anterior commissure
HP:0030303,0,0,0,0,Hypoplastic anterior commissure
HP:0030304,0,0,0,0,Abnormal number of vertebrae
HP:0030305,0,0,0,0,Decreased number of vertebrae
HP:0030306,0,0,0,0,11 thoracic vertebrae
HP:0030307,0,0,0,0,Flared lower limb metaphysis
HP:0030308,0,0,0,0,Flared distal tibial metaphysis
HP:0030309,0,0,0,0,Flared distal fibular metaphysis
HP:0030310,0,0,0,0,Upper extremity joint dislocation
HP:0030311,0,0,0,0,Lower extremity joint dislocation
HP:0030312,0,0,0,0,Obliteration of the calvarial diploe
HP:0030313,0,0,0,0,Abnormal periosteum morphology
HP:0030314,0,0,0,0,Periostosis
HP:0030318,0,0,0,0,Angular cheilitis
HP:0030319,0,0,0,0,Weakness of facial musculature
HP:0030320,0,0,0,0,Increased intervertebral space
HP:0030321,0,0,0,0,Abnormal vertebral artery morphology
HP:0030322,0,0,0,0,Vertebral artery hypoplasia
HP:0030323,0,0,0,0,Unilateral vertebral artery hypoplasia
HP:0030324,0,0,0,0,Bilateral vertebral artery hypoplasia
HP:0030325,0,0,0,0,Cervicomedullary schisis
HP:0030326,0,0,0,0,Abnormal macrophage count
HP:0030327,0,0,0,0,Abnormal osteoclast count
HP:0030328,0,0,0,0,Decreased osteoclast count
HP:0030329,0,0,0,0,Retinal thinning
HP:0030330,0,0,0,0,Multinucleated giant chondrocytes in epiphyseal cartilage
HP:0030331,0,0,0,0,Impaired stimulus-induced skin wrinkling
HP:0030333,0,0,0,0,Abnormal alpha-beta T cell morphology
HP:0030334,0,0,0,0,"Abnormal CD4-positive, CD25-positive, alpha-beta regulatory T cell morphology"
HP:0030335,0,0,0,0,"Abnormal CD4-positive, CD25-positive, alpha-beta regulatory T cell count"
HP:0030336,0,0,0,0,"Absence of CD4-positive, CD25-positive regulatory T cells"
HP:0030337,0,0,0,0,"Elevated CD4-positive, CD25-positive regulatory T cell count"
HP:0030338,0,0,0,0,Abnormal circulating gonadotropin level
HP:0030339,0,0,0,0,Decreased circulating gonadotropin level
HP:0030341,0,0,0,0,Decreased circulating follicle stimulating hormone level
HP:0030344,0,0,0,0,Decreased circulating luteinizing hormone level
HP:0030345,0,0,0,0,Abnormal circulating luteinizing hormone level
HP:0030346,0,0,0,0,Abnormal circulating follicle-stimulating hormone level
HP:0030347,0,0,0,0,Abnormal circulating androgen level
HP:0030348,0,0,0,0,Increased circulating androgen level
HP:0030349,0,0,0,0,Decreased circulating androgen level
HP:0030350,0,0,0,0,Erythematous papule
HP:0030351,0,0,0,0,Urticarial plaque
HP:0030352,0,0,0,0,Abnormal serum insulin-like growth factor 1 level
HP:0030353,0,0,0,0,Decreased serum insulin-like growth factor 1
HP:0030354,0,0,0,0,Abnormal serum interferon level
HP:0030355,0,0,0,0,Abnormal serum interferon-gamma level
HP:0030356,0,0,0,0,Increased serum interferon-gamma level
HP:0030357,0,0,0,0,Small cell lung carcinoma
HP:0030358,0,0,0,0,Non-small cell lung carcinoma
HP:0030359,0,0,0,0,Squamous cell lung carcinoma
HP:0030360,0,0,0,0,Large cell lung carcinoma
HP:0030361,0,0,0,0,Abnormality of eicosanoid metabolism
HP:0030362,0,0,0,0,Reduced muscle carnitine level
HP:0030363,0,0,0,0,Primary Caesarian section
HP:0030364,0,0,0,0,Secondary Caesarian section
HP:0030365,0,0,0,0,Vaginal birth after Caesarian
HP:0030366,0,0,0,0,Delivery by Odon device
HP:0030367,0,0,0,0,Finger hyperphalangy
HP:0030368,0,0,0,0,Hyperphalangy of the 2nd finger
HP:0030369,0,0,0,0,Induced vaginal delivery
HP:0030370,0,0,0,0,Abnormal proportion of naive B cells
HP:0030371,0,0,0,0,Increased proportion of naive B cells
HP:0030372,0,0,0,0,Decreased proportion of naive B cells
HP:0030373,0,0,0,0,Abnormal proportion of memory B cells
HP:0030374,0,0,0,0,Decreased proportion of memory B cells
HP:0030375,0,0,0,0,Increased proportion of memory B cells
HP:0030376,0,0,0,0,Abnormal proportion of immature B cells
HP:0030377,0,0,0,0,Increased proportion of immature B cells
HP:0030378,0,0,0,0,Decreased proportion of immature B cells
HP:0030379,0,0,0,0,Abnormal proportion of transitional B cells
HP:0030380,0,0,0,0,Decreased proportion of transitional B cells
HP:0030381,0,0,0,0,Increased proportion of transitional B cells
HP:0030383,0,0,0,0,Abnormal proportion of marginal zone B cells
HP:0030384,0,0,0,0,Decreased proportion of marginal zone B cells
HP:0030385,0,0,0,0,Increased proportion of marginal zone B cells
HP:0030386,0,0,0,0,Abnormal proportion of class-switched memory B cells
HP:0030387,0,0,0,0,Increased proportion of class-switched memory B cells
HP:0030388,0,0,0,0,Decreased proportion of class-switched memory B cells
HP:0030389,0,0,0,0,Abnormality of thromboxane metabolism
HP:0030390,0,0,0,0,Abnormality of leukotriene metabolism
HP:0030391,0,0,0,0,Spoken Word Recognition Deficit
HP:0030392,0,0,0,0,Choroid plexus carcinoma
HP:0030393,0,0,0,0,Endolymphatic sac tumor
HP:0030394,0,0,0,0,Fallopian tube carcinoma
HP:0030396,0,0,0,0,Abnormal platelet granule secretion
HP:0030397,0,0,0,0,Abnormal platelet dense granule secretion
HP:0030398,0,0,0,0,Abnormal platelet ATP dense granule secretion
HP:0030399,0,0,0,0,Abnormal platelet alpha granule secretion
HP:0030400,0,0,0,0,Abnormal platelet lysosome secretion
HP:0030401,0,0,0,0,Abnormal platelet dense granule ATP/ADP ratio
HP:0030402,0,0,0,0,Abnormal platelet aggregation
HP:0030403,0,0,0,0,Spontaneous platelet aggregation
HP:0030404,0,0,0,0,Glucagonoma
HP:0030405,0,0,0,0,Pancreatic endocrine tumor
HP:0030406,0,0,0,0,Primary peritoneal carcinoma
HP:0030407,0,0,0,0,Pineocytoma
HP:0030408,0,0,0,0,Pineoblastoma
HP:0030409,0,0,0,0,Renal transitional cell carcinoma
HP:0030410,0,0,0,0,Sebaceous gland carcinoma
HP:0030411,0,0,0,0,Jejunal adenocarcinoma
HP:0030412,0,0,0,0,Ileal adenocarcinoma
HP:0030413,0,0,0,0,Squamous cell carcinoma of the tongue
HP:0030414,0,0,0,0,Verrucous cell carcinoma of the tongue
HP:0030415,0,0,0,0,Sarcomatoid carcinoma of the tongue
HP:0030416,0,0,0,0,Vulvar neoplasm
HP:0030417,0,0,0,0,Squamous cell carcinoma of the vulva
HP:0030418,0,0,0,0,Vulvar melanoma
HP:0030419,0,0,0,0,Bartholin gland carcinoma
HP:0030420,0,0,0,0,Vulvar adenocarcinoma
HP:0030421,0,0,0,0,Epididymal neoplasm
HP:0030423,0,0,0,0,Splenic cyst
HP:0030424,0,0,0,0,Epididymal cyst
HP:0030425,0,0,0,0,Calcified ovarian cyst
HP:0030426,0,0,0,0,Ossifying fibroma
HP:0030427,0,0,0,0,Ossifying fibroma of the jaw
HP:0030428,0,0,0,0,Cutaneous myxoma
HP:0030429,0,0,0,0,Juvenile nasopharyngeal angiofibroma
HP:0030430,0,0,0,0,Neuroma
HP:0030431,0,0,0,0,Osteochondroma
HP:0030432,0,0,0,0,Chondroblastoma
HP:0030433,0,0,0,0,Osteoid osteoma
HP:0030434,0,0,0,0,Pilomatrixoma
HP:0030436,0,0,0,0,Fibrofolliculoma
HP:0030437,0,0,0,0,Anal canal neoplasm
HP:0030438,0,0,0,0,Anal canal squamous cell carcinoma
HP:0030439,0,0,0,0,Anal canal adenocarcinoma
HP:0030440,0,0,0,0,Anal margin neoplasm
HP:0030441,0,0,0,0,Anal margin Paget's disease
HP:0030442,0,0,0,0,Anal margin squamous cell carcinoma
HP:0030443,0,0,0,0,Anal margin basal cell carcinoma
HP:0030444,0,0,0,0,Anal margin melanoma
HP:0030445,0,0,0,0,Pulmonary carcinoid tumor
HP:0030446,0,0,0,0,Atypical pulmonary carcinoid tumor
HP:0030447,0,0,0,0,Merkel cell skin cancer
HP:0030448,0,0,0,0,Soft tissue sarcoma
HP:0030449,0,0,0,0,Therapeutic abortion
HP:0030450,0,0,0,0,Neuroplasm of the autonomic nervous system
HP:0030451,0,0,0,0,Mesenteric cyst
HP:0030452,0,0,0,0,Chylolymphatic mesenteric cyst
HP:0030453,0,0,0,0,Abnormal visual electrophysiology
HP:0030454,0,0,0,0,Abnormal electrooculogram
HP:0030455,0,0,0,0,Abnormality of pattern visual evoked potentials
HP:0030456,0,0,0,0,Abnormality of pattern onset/offset visual evoked potentials
HP:0030457,0,0,0,0,Abnormal amplitude of pattern onset/offset visual evoked potentials
HP:0030458,0,0,0,0,Abnormal timing of pattern onset/offset visual evoked potentials
HP:0030460,0,0,0,0,Abnormal timing of pattern reversal visual evoked potentials
HP:0030461,0,0,0,0,Abnormal timing of flash visual evoked potentials
HP:0030462,0,0,0,0,Abnormal amplitude of flash visual evoked potentials
HP:0030463,0,0,0,0,Asymmetrical distribution of flash visual evoked potentials
HP:0030464,0,0,0,0,Asymmetrical distribution of pattern reversal visual evoked potentials
HP:0030465,0,0,0,0,Undetectable light-adapted electroretinogram
HP:0030466,0,0,0,0,Abnormal full-field electroretinogram
HP:0030467,0,0,0,0,Abnormal pattern electroretinogram
HP:0030468,0,0,0,0,Abnormal multifocal electroretinogram
HP:0030469,0,0,0,0,Abnormal dark-adapted electroretinogram
HP:0030470,0,0,0,0,Abnormal dark-adapted bright flash electroretinogram
HP:0030471,0,0,0,0,Abnormal dark-adapted dim flash electroretinogram
HP:0030472,0,0,0,0,Abnormal light-adapted single flash electroretinogram
HP:0030473,0,0,0,0,Abnormal light-adapted flicker electroretinogram
HP:0030474,0,0,0,0,Undetectable dark-adapted electroretinogram
HP:0030475,0,0,0,0,Abnormal timing of dark-adapted dim flash electroretinogram
HP:0030476,0,0,0,0,Abnormal amplitude of dark-adapted dim flash electroretinogram
HP:0030477,0,0,0,0,Abnormal timing of dark-adapted bright flash electroretinogram
HP:0030478,0,0,0,0,Abnormal amplitude of dark-adapted bright flash electroretinogram
HP:0030479,0,0,0,0,Abnormal amplitude of light-adapted flicker electroretinogram
HP:0030480,0,0,0,0,Abnormal timing of light-adapted flicker electroretinogram
HP:0030481,0,0,0,0,Abnormal amplitude of light-adapted single flash electroretinogram
HP:0030482,0,0,0,0,Abnormal timing of light-adapted single flash electroretinogram
HP:0030483,0,0,0,0,Reduced amplitude of dark-adapted bright flash electroretinogram a-wave
HP:0030484,0,0,0,0,Supernormal dark-adapted bright flash electroretinogram b-wave
HP:0030485,0,0,0,0,Abnormal amplitude of pattern electroretinogram
HP:0030486,0,0,0,0,Abnormal timing of pattern electroretinogram
HP:0030487,0,0,0,0,Abnormal P50/N95 ratio of pattern electroretinogram
HP:0030488,0,0,0,0,Abnormal central response of multifocal electroretinogram
HP:0030489,0,0,0,0,Abnormal paracentral response of multifocal electroretinogram
HP:0030490,0,0,0,0,Exudative vitreoretinopathy
HP:0030491,0,0,0,0,Choriocapillaris atrophy
HP:0030493,0,0,0,0,Abnormality of foveal pigmentation
HP:0030494,0,0,0,0,Macular microaneurysm/hemorrhage
HP:0030495,0,0,0,0,Abnormality of macular vasculature
HP:0030496,0,0,0,0,Macular exudate
HP:0030497,0,0,0,0,Macular cotton wool spot
HP:0030498,0,0,0,0,Macular thickening
HP:0030499,0,0,0,0,Macular drusen
HP:0030500,0,0,0,0,Yellow/white lesions of the macula
HP:0030501,0,0,0,0,Macular crystals
HP:0030502,0,0,0,0,Retinoschisis
HP:0030503,0,0,0,0,Macular telangiectasia
HP:0030504,0,0,0,0,Grouped congenital hypertrophy of retinal pigment epithelium
HP:0030505,0,0,0,0,Nummular pigmentation of the fundus
HP:0030506,0,0,0,0,Yellow/white lesions of the retina
HP:0030507,0,0,0,0,Retinal crystals
HP:0030508,0,0,0,0,Retinal cavernous hemangioma
HP:0030509,0,0,0,0,Retinal racemose hemangioma
HP:0030510,0,0,0,0,Combined hamartoma of the retinal pigment epithelium and retina
HP:0030511,0,0,0,0,Bradyopsia
HP:0030512,0,0,0,0,Difficulty adjusting to changes in luminance
HP:0030513,0,0,0,0,Difficulty adjusting from light to dark
HP:0030514,0,0,0,0,Difficulty adjusting from dark to light
HP:0030515,0,0,0,0,Moderately reduced visual acuity
HP:0030516,0,0,0,0,Homonymous hemianopia
HP:0030517,0,0,0,0,Heteronymous hemianopia
HP:0030518,0,0,0,0,Congruous homonymous hemianopia
HP:0030519,0,0,0,0,Congruous heteronymous hemianopia
HP:0030520,0,0,0,0,Binasal hemianopia
HP:0030521,0,0,0,0,Bitemporal hemianopia
HP:0030522,0,0,0,0,Mild constriction of peripheral visual field
HP:0030525,0,0,0,0,Moderate constriction of peripheral visual field
HP:0030526,0,0,0,0,Severe constriction of peripheral visual field
HP:0030527,0,0,0,0,Very severe constriction of peripheral visual field
HP:0030528,0,0,0,0,Paracentral scotoma
HP:0030529,0,0,0,0,Ring scotoma
HP:0030530,0,0,0,0,Arcuate scotoma
HP:0030531,0,0,0,0,Altitudinal visual field defect
HP:0030532,0,0,0,0,Visual acuity test abnormality
HP:0030533,0,0,0,0,Abnormal unaided visual acuity test
HP:0030534,0,0,0,0,Abnormal best corrected visual acuity test
HP:0030535,0,0,0,0,Abnormal pinhole visual acuity test
HP:0030536,0,0,0,0,Unaided visual acuity 0.1 LogMAR
HP:0030537,0,0,0,0,Unaided visual acuity 0.2 LogMAR
